58.6478	21.7846	2.84572	0.127345	-0.184094	58.6632	21.7821	58.5484	21.9225	2.53033	0.869205	0.535506	0.367864
58.6479	21.791	2.95147	0.157497	-0.134185	58.5799	21.9815	58.5484	21.9225	2.53033	0.869205	0.535506	0.09663
60.8765	22.7798	2.8524	0.484532	0.158398	60.8722	22.7876	61.0941	22.7449	2.48697	0.753031	0.334461	0.09663
60.8486	22.7688	2.83926	0.480017	0.156161	60.7648	22.6398	61.0941	22.7449	2.48697	0.753031	0.334461	0.214058
63.3725	23.4118	2.8431	0.143166	-0.157725	63.3821	23.4069	63.5955	23.4479	2.43482	0.631987	0.374489	0.214058
63.458	23.4406	2.77942	0.108931	-0.202146	63.7478	23.7442	63.5955	23.4479	2.43482	0.631987	0.374489	2.0145
66.3178	23.9874	2.9202	0.258267	0.024559	66.3403	23.9959	66.0431	24.0276	2.37349	0.508655	0.787294	2.0145
66.2339	23.9577	2.59497	0.207622	-0.0421038	65.8838	23.9541	66.0431	24.0276	2.37349	0.508655	0.787294	2.22029
68.2645	24.3582	2.57229	0.192901	-0.0247698	68.262	24.3582	68.4273	24.4824	2.30293	0.385623	0.00914713	2.22029
68.3513	24.3905	2.63855	0.211402	-0.00617987	68.6759	24.6059	68.4273	24.4824	2.30293	0.385623	0.00914713	1.99491
70.8163	24.8812	2.73473	0.217433	0.00151448	70.8275	24.8844	70.7384	24.8137	2.22347	0.265395	0.179479	1.99491
70.7869	24.8675	2.51225	0.176693	-0.0555036	70.7403	24.6728	70.7384	24.8137	2.22347	0.265395	0.179479	0.506474
72.8925	24.7194	2.52425	-0.164439	-0.235044	72.8923	24.7135	72.9675	25.025	2.13584	0.150292	0.111615	0.506474
72.9422	24.7363	2.52508	-0.16555	-0.24426	73.0732	25.0343	72.9675	25.025	2.13584	0.150292	0.111615	0.677031
75.0097	25.2406	2.22601	0.29117	0.196458	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626	1.02749	0.677031
74.9954	25.2374	2.16945	0.285027	0.190612	74.9748	25.1377	75.1062	25.1224	2.04114	0.0423626	1.02749	0.0627648
77.1129	24.9461	2.22013	-0.340516	-0.323919	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566978	0.893601	0.0627648
77.1374	24.9521	2.20287	-0.363107	-0.357216	77.1386	25.2948	77.1475	25.1137	1.9408	-0.0566978	0.893601	0.183015
79.1029	25.0109	1.90431	0.0620257	0.139263	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607	1.42545	0.183015
79.1121	25.0142	1.90339	0.0654485	0.1401	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607	1.42545	0.026343
80.803	24.8746	1.96499	-0.0506492	-0.0205502	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536	0.102911	0.026343
80.8575	24.8837	1.84042	-0.117843	-0.119815	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536	0.102911	1.16306
82.6039	24.6373	1.96031	-0.128039	-0.0506074	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012	0.216847	1.16306
82.5891	24.6285	1.8388	-0.197413	-0.152084	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012	0.216847	0.187974
84.1656	24.5419	1.81535	-0.00704679	0.0586628	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444	0.200549	0.187974
84.1721	24.5431	1.74604	-0.0301039	0.0205941	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444	0.200549	0.0988657
85.6388	23.823	1.81689	-0.567381	-0.319529	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006	0.428728	0.0988657
85.6961	23.8443	1.87835	-0.505805	-0.245037	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006	0.428728	0.866908
86.9631	23.4995	1.46141	-0.319578	0.0142888	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654	0.94444	0.866908
87.0703	23.5335	1.46763	-0.290328	-0.00388158	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654	0.94444	3.6969
88.7682	22.798	1.9234	-0.42905	-0.0851741	88.8227	22.7869	88.4904	22.9745	1.23248	-0.450514	1.57164	3.6969
88.7077	22.7753	1.83269	-0.537572	-0.212806	88.4191	22.9498	88.4904	22.9745	1.23248	-0.450514	1.57164	0.909473
89.5451	22.2785	1.31682	-0.604832	-0.140441	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904	1.70595	0.909473
89.5942	22.2926	1.33062	-0.583287	-0.137476	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904	1.70595	0.70827
90.5108	21.6616	1.2848	-0.584231	-0.0531195	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241	0.0418727	0.70827
90.593	21.6856	1.35877	-0.46892	0.0573776	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241	0.0418727	1.6815
91.7079	21.1157	1.42569	-0.372986	0.0816106	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964	0.042702	1.6815
91.7672	21.1274	1.35723	-0.441373	-0.0520609	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964	0.042702	1.96273
92.8535	20.9389	1.27636	-0.0803214	0.196165	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443	0.295047	1.96273
92.924	20.9613	1.15855	-0.0826971	0.145303	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443	0.295047	2.48195
93.5042	20.2497	0.983445	-0.783854	-0.351144	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919	1.66097	2.48195
93.563	20.2847	1.12792	-0.58913	-0.129073	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919	1.66097	1.09295
95.2204	19.663	1.79879	-0.00161835	0.317744	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439	4.73731	1.09295
95.0529	19.6491	1.35667	-0.266823	0.048412	94.494	19.8854	94.8209	20.01	0.893308	-0.497439	4.73731	6.38617
95.5411	19.6863	1.03245	-0.00474819	0.173218	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816	1.10948	6.38617
95.5447	19.6876	0.941973	-0.0243548	0.147751	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816	1.10948	0.100773
96.2692	19.192	0.947895	-0.651335	-0.297001	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589	0.76202	0.100773
96.3132	19.2104	1.0351	-0.554964	-0.197417	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589	0.76202	0.537694
97.4704	18.7269	1.35915	-0.231169	0.114269	97.5286	18.727	97.45	18.506	0.868716	-0.503009	1.54677	0.537694
97.4468	18.7221	1.24019	-0.327822	0.000820835	97.5333	18.1735	97.45	18.506	0.868716	-0.503009	1.54677	0.298148
98.2203	18.3723	1.16533	-0.331759	-0.00269186	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023	0.0557415	0.298148
98.2403	18.372	1.07784	-0.389253	-0.0833879	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023	0.0557415	0.356545
99.0296	17.3839	1.30883	-1.11689	-0.451899	99.0363	17.357	99.2049	17.503	0.908006	-0.509278	0.723899	0.356545
99.04	17.4269	1.36455	-0.744207	-0.000602691	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278	0.723899	1.01975
99.991	16.962	1.14582	-0.387261	0.213677	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134	0.526549	1.01975
100.059	16.978	1.12489	-0.372841	0.17531	100.441	16.9521	100.117	17.0001	0.944242	-0.512134	0.526549	1.88612
101.176	16.5415	1.33773	-0.233694	0.151453	101.204	16.5368	101.065	16.497	0.991362	-0.513687	0.367383	1.88612
101.159	16.5346	1.22041	-0.322559	0.0474778	101.169	16.4353	101.065	16.497	0.991362	-0.513687	0.367383	0.211257
102.361	16.3918	1.35359	0.0641827	0.243294	102.387	16.3992	102.063	15.9949	1.04911	-0.512803	0.441196	0.211257
102.285	16.3812	1.1794	0.00173968	0.194844	102.081	15.8359	102.063	15.9949	1.04911	-0.512803	0.441196	1.41646
103.021	15.3988	1.08001	-1.15082	-0.575067	103.003	15.353	103.119	15.4967	1.11708	-0.508169	2.36136	1.41646
102.967	15.4609	1.2134	-0.652537	0.02003	102.776	15.1195	103.119	15.4967	1.11708	-0.508169	2.36136	2.61987
104.084	15.2391	1.16712	-0.00258711	0.401372	104.114	15.2708	104.244	15.0064	1.19469	-0.498349	1.11422	2.61987
104.048	15.2265	1.20557	-0.0296811	0.39284	103.905	14.7607	104.244	15.0064	1.19469	-0.498349	1.11422	0.644245
105.508	14.4761	1.5029	-0.842343	-0.328789	105.541	14.4412	105.447	14.5293	1.28111	-0.481861	2.21362	0.644245
105.461	14.4964	1.58556	-0.640005	-0.0883786	105.316	14.0026	105.447	14.5293	1.28111	-0.481861	2.21362	0.91853
106.81	14.0299	1.50975	-0.22123	0.227012	106.831	14.0482	106.737	14.0724	1.37529	-0.457255	0.697386	0.91853
106.755	14.019	1.52347	-0.237561	0.238855	106.439	14.2401	106.737	14.0724	1.37529	-0.457255	0.697386	1.10567
108.076	13.6643	1.5984	-0.125492	0.160369	108.084	13.6604	108.122	13.644	1.47592	-0.423202	0.0588683	1.10567
108.088	13.6664	1.62852	-0.111839	0.175058	108.131	13.6844	108.122	13.644	1.47592	-0.423202	0.0588683	0.0356589
109.526	13.5711	1.6927	0.0538949	0.168739	109.534	13.5714	109.606	13.2536	1.58144	-0.378583	0.0510433	0.0356589
109.488	13.5657	1.61288	0.0376118	0.155026	109.388	13.1556	109.606	13.2536	1.58144	-0.378583	0.0510433	0.366393
111.052	12.6094	1.71014	-0.921499	-0.51003	111.063	12.5814	111.196	12.9118	1.69008	-0.322574	1.53963	0.366393
111.13	12.6722	1.94619	-0.544258	-0.00367567	111.426	12.9557	111.196	12.9118	1.69008	-0.322574	1.53963	2.87028
112.893	12.4631	1.77387	0.0577459	0.379901	112.913	12.4877	112.893	12.6299	1.7999	-0.254723	1.14611	2.87028
112.888	12.4587	1.81533	0.0573698	0.381846	112.797	12.8241	112.893	12.6299	1.7999	-0.254723	1.14611	0.0752132
114.779	12.5534	1.98138	0.115818	0.176483	114.801	12.5506	114.699	12.4195	1.90891	-0.175007	0.498144	0.0752132
114.799	12.5551	1.95747	0.108305	0.171633	114.916	12.3187	114.699	12.4195	1.90891	-0.175007	0.498144	0.124081
116.675	12.1167	2.01621	-0.38849	-0.233064	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683	0.634614	0.124081
116.714	12.1396	2.23701	-0.256476	-0.0433777	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683	0.634614	0.783368
118.927	11.9953	2.34221	0.074502	0.192165	118.953	12.0009	118.628	12.2586	2.11648	0.0177712	0.638706	0.783368
118.918	11.9963	2.28983	0.0703422	0.188089	118.85	12.4063	118.628	12.2586	2.11648	0.0177712	0.638706	0.0450496
120.697	12.2919	2.27316	0.270548	0.195893	120.695	12.2918	120.743	12.3289	2.21139	0.128528	0.00528259	0.0450496
120.741	12.2956	2.30502	0.265122	0.188845	120.934	12.1905	120.743	12.3289	2.21139	0.128528	0.00528259	0.459348
123.527	12.8256	2.58993	0.0574984	-0.0627477	123.568	12.8297	122.95	12.5114	2.29835	0.246599	1.95403	0.459348
123.451	12.8167	2.50432	0.0692298	-0.0581752	123.142	12.7694	122.95	12.5114	2.29835	0.246599	1.95403	1.38259
124.912	12.7766	2.35245	-0.055078	-0.100585	124.894	12.7743	125.242	12.8125	2.37624	0.369827	0.477048	1.38259
125.01	12.7913	2.59159	-0.0143215	-0.040298	125.376	12.9964	125.242	12.8125	2.37624	0.369827	0.477048	2.40652
127.828	13.3186	2.75341	0.383111	0.234211	127.853	13.3273	127.609	13.2365	2.44434	0.495787	1.05795	2.40652
127.763	13.3101	2.76081	0.367383	0.215104	127.506	13.153	127.609	13.2365	2.44434	0.495787	1.05795	1.02352
129.948	13.7049	2.64914	0.170351	-0.0421467	129.947	13.6963	130.042	13.7853	2.50232	0.621879	0.27271	1.02352
130.022	13.7114	2.58867	0.159852	-0.0428022	130.334	13.781	130.042	13.7853	2.50232	0.621879	0.27271	1.42725
132.092	14.5009	2.60794	0.429539	0.154522	132.092	14.507	132.53	14.458	2.55028	0.74543	0.130404	1.42725
132.161	14.5019	2.7559	0.375526	0.0722386	132.447	14.3423	132.53	14.458	2.55028	0.74543	0.130404	1.14068
135.043	15.0465	2.90632	0.0275377	-0.19614	135.074	15.0475	135.066	15.2513	2.58865	0.863795	1.06406	1.14068
135.049	15.0434	2.80775	0.0168281	-0.214712	135.127	14.6575	135.066	15.2513	2.58865	0.863795	1.06406	0.101972
137.555	16.1996	2.79531	0.654334	0.324813	137.561	16.2147	137.639	16.1592	2.61821	0.974442	0.988099	0.101972
137.584	16.1802	3.05398	0.48544	0.0457921	137.653	16.5145	137.639	16.1592	2.61821	0.974442	0.988099	0.867995
140.316	17.0109	3.04419	0.185807	-0.178291	140.331	17.008	140.242	17.1733	2.63994	1.07503	0.375299	0.867995
140.325	17.0122	3.0314	0.186693	-0.176091	140.305	17.5379	140.242	17.1733	2.63994	1.07503	0.375299	0.0435398
142.886	17.9848	3.07496	0.403296	0.0756553	142.888	17.9918	142.868	18.2829	2.65497	1.16346	0.225105	0.0435398
142.84	17.9785	3.08094	0.396275	0.0652965	142.626	18.1458	142.868	18.2829	2.65497	1.16346	0.225105	0.511688
145.385	19.1596	3.13917	0.432834	0.0464638	145.392	19.1617	145.51	19.4754	2.66445	1.23795	0.0670698	0.511688
145.468	19.17	3.17298	0.41568	0.0315939	145.789	19.3785	145.51	19.4754	2.66445	1.23795	0.0670698	1.65664
148.237	20.471	3.28872	0.420201	0.0138229	148.251	20.4754	148.163	20.7364	2.66951	1.29702	0.237904	1.65664
148.228	20.4736	3.16197	0.4727	0.0990756	148.146	20.9376	148.163	20.7364	2.66951	1.29702	0.237904	0.153519
150.678	22.1093	3.25163	0.634665	0.139232	150.686	22.1142	150.825	22.0502	2.67111	1.33953	0.102202	0.153519
150.67	22.1024	3.34218	0.57126	0.0291021	150.649	21.8148	150.825	22.0502	2.67111	1.33953	0.102202	0.157606
153.412	23.4911	3.34598	0.395669	-0.104076	153.422	23.4909	153.491	23.3999	2.66999	1.3647	0.151434	0.157606
153.399	23.4894	3.19723	0.454261	-0.00665864	153.466	22.9115	153.491	23.3999	2.66999	1.3647	0.151434	0.239457
156.039	24.8057	3.26248	0.43101	-0.0172756	156.047	24.8084	156.159	24.7682	2.66666	1.37208	0.0841093	0.239457
156.035	24.8103	3.08232	0.501191	0.0976618	156.009	25.0678	156.159	24.7682	2.66666	1.37208	0.0841093	0.278507
158.885	26.0264	3.19619	0.324953	-0.0793254	158.905	26.0308	158.827	26.1372	2.66127	1.36157	0.555306	0.278507
158.914	26.0311	3.20362	0.319106	-0.0828176	159.014	26.1903	158.827	26.1372	2.66127	1.36157	0.555306	0.213587
161.411	27.4202	3.25752	0.54695	0.116185	161.412	27.4256	161.493	27.4891	2.65371	1.33344	0.14503	0.213587
161.445	27.4304	3.18487	0.587159	0.183326	161.529	27.8454	161.493	27.4891	2.65371	1.33344	0.14503	0.378479
163.63	28.7764	3.05722	0.571524	0.0554483	163.625	28.7683	164.155	28.8064	2.64354	1.28825	0.148358	0.378479
163.74	28.794	3.11724	0.533008	0.0167507	164.116	29.315	164.155	28.8064	2.64354	1.28825	0.148358	2.94645
166.793	30.1954	3.35514	0.329513	-0.126695	166.828	30.2062	166.809	30.0721	2.63006	1.22694	1.2281	2.94645
166.761	30.1897	3.14855	0.383646	-0.0442293	166.748	29.7121	166.809	30.0721	2.63006	1.22694	1.2281	0.492661
169.099	31.3702	3.14873	0.463363	0.0352659	169.097	31.3717	169.452	31.2706	2.61238	1.15075	0.0261128	0.492661
169.121	31.3755	3.09891	0.481554	0.0671332	169.345	30.7063	169.452	31.2706	2.61238	1.15075	0.0261128	0.174377
172.152	32.3376	3.20804	0.170215	-0.176764	172.175	32.3404	172.079	32.3873	2.58945	1.06126	0.763775	0.174377
172.158	32.3361	3.06455	0.169096	-0.181117	172.135	32.6666	172.079	32.3873	2.58945	1.06126	0.763775	0.174094
174.643	33.4536	3.06761	0.507288	0.150489	174.643	33.4625	174.685	33.4095	2.56021	0.960341	0.365483	0.174094
174.626	33.4547	2.98818	0.536931	0.199683	174.474	33.9157	174.685	33.4095	2.56021	0.960341	0.365483	0.106954
177.028	34.2103	2.85638	0.263076	-0.103273	177.03	34.2009	177.261	34.3262	2.52363	0.850119	0.386657	0.106954
177.046	34.2117	2.73872	0.26874	-0.0887748	177.211	33.8467	177.261	34.3262	2.52363	0.850119	0.386657	0.228423
180.118	35.1346	2.98783	0.295197	-0.0133748	180.145	35.1423	179.799	35.1289	2.47883	0.732949	1.23025	0.228423
180.018	35.1181	2.7737	0.329185	0.0330491	179.543	35.4767	179.799	35.1289	2.47883	0.732949	1.23025	2.47186
182.588	35.753	2.8544	0.175318	-0.0850148	182.599	35.753	182.292	35.8114	2.42515	0.611338	0.218034	2.47186
182.503	35.7355	2.68337	0.183242	-0.0838845	182.047	36.2626	182.292	35.8114	2.42515	0.611338	0.218034	1.83071
184.729	36.5096	2.70877	0.391015	0.100144	184.732	36.5155	184.73	36.37	2.36226	0.487877	0.128708	1.83071
184.731	36.5158	2.52393	0.43557	0.170618	184.833	36.1451	184.73	36.37	2.36226	0.487877	0.128708	0.255342
186.937	36.9474	2.49628	0.105039	-0.145344	186.946	36.9404	187.103	36.804	2.29017	0.365145	0.371269	0.255342
187.004	36.961	2.54395	0.0920258	-0.151047	187.296	36.9375	187.103	36.804	2.29017	0.365145	0.371269	1.10002
189.452	37.3989	2.63835	0.225823	0.0293468	189.465	37.4052	189.401	37.1147	2.20928	0.245623	0.334199	1.10002
189.486	37.4073	2.47075	0.239893	0.0451045	189.738	36.951	189.401	37.1147	2.20928	0.245623	0.334199	0.55807
191.728	37.5673	2.5203	-0.0139088	-0.142311	191.735	37.5631	191.615	37.3064	2.12037	0.131591	0.171279	0.55807
191.701	37.5571	2.38424	-0.0448362	-0.192251	191.682	37.1147	191.615	37.3064	2.12037	0.131591	0.171279	0.278967
193.478	37.2782	2.32397	-0.226897	-0.186971	193.471	37.2789	193.738	37.3853	2.02462	0.0250452	0.0537975	0.278967
193.497	37.2809	2.30719	-0.233404	-0.202084	193.555	37.4234	193.738	37.3853	2.02462	0.0250452	0.0537975	0.101143
195.957	37.3902	2.40216	0.216921	0.210939	195.991	37.3991	195.762	37.3598	1.92349	-0.072386	1.35839	0.101143
195.867	37.3829	2.0974	0.200084	0.209221	195.507	37.4891	195.762	37.3598	1.92349	-0.072386	1.35839	2.23522
197.717	37.7306	2.15384	0.227836	0.0950926	197.725	37.7285	197.683	37.2395	1.81869	-0.159495	0.0948008	2.23522
197.674	37.7226	2.05425	0.231494	0.100718	197.582	37.303	197.683	37.2395	1.81869	-0.159495	0.0948008	0.459372
199.298	37.3034	1.9632	-0.359874	-0.323319	199.294	37.2862	199.497	37.0353	1.71212	-0.235529	0.693627	0.459372
199.311	37.3064	1.9733	-0.357297	-0.318538	199.356	37.3527	199.497	37.0353	1.71212	-0.235529	0.693627	0.0401154
201.5	36.9946	2.16123	-0.0117689	0.106817	201.549	36.9973	201.203	36.7587	1.6057	-0.300201	1.86086	0.0401154
201.397	36.9802	1.88238	-0.112232	-0.014469	200.932	37.4694	201.203	36.7587	1.6057	-0.300201	1.86086	2.60735
202.96	36.4627	1.93457	-0.359799	-0.157707	202.962	36.4568	202.801	36.4212	1.50137	-0.353671	0.082033	2.60735
202.923	36.4466	1.79518	-0.459812	-0.294431	202.65	37.2445	202.801	36.4212	1.50137	-0.353671	0.082033	0.453475
204.014	36.1718	1.42924	-0.353846	-0.0561914	203.991	36.1967	204.294	36.0343	1.40095	-0.396497	0.903099	0.453475
203.995	36.1671	1.57257	-0.280437	0.0738522	203.809	36.2941	204.294	36.0343	1.40095	-0.396497	0.903099	0.649967
